payment_id;order_id;tipo_pagamento;data_pagamento;valor_pago
17634;31847;boleto;31/08/2024;718.89
17635;3337;paypal;25/08/2024;588.7
17636;26300;paypal;15/02/2024;1241.04
17637;42739;boleto;14/07/2024;1476.24
17638;27466;cartao_credito;26/01/2024;72.7
17639;1981;cartao_credito;18/06/2024;1295.36
17640;18146;boleto;02/04/2024;1391.02
17641;28381;pix;14/09/2024;1027.95
17642;21915;boleto;01/01/2024;1029.32
17643;25185;boleto;07/09/2024;197.74
17644;19092;cartao_credito;11/02/2024;897.07
17645;9252;cartao_credito;04/05/2024;1688.34
17646;3319;cartao_credito;29/08/2024;387.9
17647;41926;cartao_credito;21/08/2024;1801.04
17648;1374;pix;24/08/2024;1402.89
17649;12825;boleto;08/08/2024;1619.57
17650;12472;cartao_credito;07/06/2024;125.4
17651;39472;boleto;18/06/2024;1548.6
17652;35315;boleto;20/03/2024;1790.01
17653;38422;boleto;29/02/2024;935.88
17654;22213;pix;19/05/2024;384.53
17655;26838;paypal;09/07/2024;510.83
17656;22719;paypal;06/07/2024;1808.53
17657;11697;paypal;25/06/2024;1401.31
17658;1380;paypal;18/03/2024;367.13
17659;10883;paypal;15/08/2024;1542.56
17660;43754;boleto;03/03/2024;190.26
17661;14243;pix;21/02/2024;27.9
17662;32241;cartao_credito;15/08/2024;1153.36
17663;24163;boleto;06/05/2024;842.54
17664;4551;pix;26/07/2024;228.12
17665;28888;paypal;06/01/2024;355.13
17666;40868;cartao_credito;23/05/2024;1704.59
17667;32141;paypal;08/04/2024;108.18
17668;29795;boleto;10/07/2024;954.87
17669;29582;boleto;10/04/2024;1795.65
17670;42065;boleto;18/03/2024;993.54
17671;2939;pix;23/01/2024;1508.48
17672;15626;paypal;11/05/2024;205.1
17673;778;cartao_credito;14/08/2024;336.07
17674;43377;paypal;16/05/2024;807.18
17675;39309;boleto;27/03/2024;622.45
17676;44029;cartao_credito;19/09/2024;1682.52
17677;30689;paypal;31/03/2024;540.0
17678;41268;paypal;04/07/2024;436.38
17679;21599;boleto;06/05/2024;1195.82
17680;31167;boleto;05/07/2024;79.48
17681;22748;boleto;12/09/2024;1047.35
17682;3743;cartao_credito;29/04/2024;1189.94
17683;33543;cartao_credito;23/01/2024;1109.63
17684;12236;cartao_credito;18/05/2024;1942.81
17685;35530;pix;26/04/2024;1160.23
17686;31378;paypal;22/03/2024;24.77
17687;7327;cartao_credito;07/06/2024;1414.69
17688;9597;boleto;15/03/2024;1906.11
17689;9562;cartao_credito;18/02/2024;1826.2
17690;2149;boleto;25/08/2024;1011.8
17691;31491;cartao_credito;06/05/2024;438.1
17692;40510;boleto;27/03/2024;624.24
17693;24275;cartao_credito;05/09/2024;853.31
17694;36890;paypal;18/04/2024;1360.51
17695;19380;boleto;09/05/2024;858.8
17696;8509;pix;12/08/2024;1602.51
17697;7528;paypal;27/06/2024;531.37
17698;33143;paypal;15/02/2024;1649.81
17699;30998;cartao_credito;29/07/2024;1860.95
17700;17568;boleto;28/06/2024;796.79
17701;7910;boleto;06/02/2024;696.69
17702;16028;pix;27/05/2024;1608.11
17703;4765;pix;18/05/2024;461.2
17704;42563;paypal;20/05/2024;914.18
17705;9303;paypal;14/04/2024;1621.92
17706;2763;paypal;15/01/2024;54.02
17707;34698;boleto;05/04/2024;1516.26
17708;12580;boleto;12/02/2024;1542.94
17709;44569;boleto;15/07/2024;1174.54
17710;3326;cartao_credito;26/02/2024;812.22
17711;11479;boleto;07/06/2024;166.23
17712;17907;boleto;09/02/2024;1218.17
17713;1865;paypal;19/05/2024;204.93
17714;38432;paypal;30/01/2024;1448.73
17715;34870;paypal;11/04/2024;1508.01
17716;25817;pix;26/06/2024;828.26
17717;5599;cartao_credito;03/08/2024;1146.24
17718;11675;pix;19/05/2024;1281.06
17719;39852;pix;29/05/2024;1715.02
17720;13107;boleto;20/05/2024;1019.7
17721;3280;boleto;27/06/2024;764.71
17722;36539;boleto;19/07/2024;451.97
17723;12062;pix;22/05/2024;1049.68
17724;30207;cartao_credito;12/07/2024;1884.13
17725;35981;paypal;08/07/2024;273.6
17726;3833;cartao_credito;17/07/2024;1581.17
17727;6520;pix;14/02/2024;1426.88
17728;34894;cartao_credito;06/02/2024;605.34
17729;44118;cartao_credito;10/09/2024;1817.46
17730;5510;cartao_credito;28/06/2024;276.1
17731;35375;boleto;19/06/2024;1607.72
17732;9777;boleto;21/04/2024;432.34
17733;10559;pix;14/08/2024;764.86
17734;1222;boleto;24/05/2024;1897.21
17735;5540;boleto;08/06/2024;612.34
17736;33664;cartao_credito;14/08/2024;1243.34
17737;19479;pix;10/04/2024;1329.9
17738;1953;pix;10/02/2024;1534.11
17739;40435;boleto;13/05/2024;952.16
17740;23729;paypal;02/07/2024;1063.19
17741;31531;cartao_credito;03/03/2024;865.53
17742;20405;pix;07/03/2024;1030.6
17743;43127;cartao_credito;15/02/2024;83.12
17744;17256;cartao_credito;11/07/2024;661.25
17745;41362;pix;13/02/2024;1291.75
17746;39636;pix;22/03/2024;103.18
17747;3635;boleto;06/05/2024;213.66
17748;5064;boleto;24/01/2024;85.59
17749;43652;cartao_credito;27/01/2024;1976.69
17750;3910;cartao_credito;23/05/2024;1372.81
17751;26022;paypal;24/07/2024;712.7
17752;42127;pix;16/02/2024;351.91
17753;18616;cartao_credito;09/04/2024;574.56
17754;1204;pix;30/07/2024;240.79
17755;34389;boleto;02/09/2024;1637.91
17756;26040;cartao_credito;07/05/2024;1727.9
17757;36904;paypal;01/05/2024;432.8
17758;43374;paypal;08/08/2024;1548.83
17759;29339;pix;07/03/2024;821.74
17760;29011;pix;24/04/2024;1326.79
17761;38291;boleto;21/08/2024;434.78
17762;655;pix;05/07/2024;1677.47
17763;34598;boleto;07/05/2024;934.71
17764;37873;boleto;05/04/2024;439.6
17765;28733;boleto;22/07/2024;834.59
17766;21902;boleto;19/04/2024;1067.5
17767;33221;paypal;05/07/2024;611.1
17768;8721;boleto;05/08/2024;1595.68
17769;26694;paypal;08/02/2024;705.91
17770;37968;pix;19/03/2024;1145.63
17771;21406;pix;07/03/2024;1359.79
17772;15200;cartao_credito;24/06/2024;253.33
17773;9047;pix;11/07/2024;221.93
17774;28498;paypal;30/07/2024;326.48
17775;38429;paypal;28/07/2024;783.2
17776;32912;boleto;06/08/2024;317.63
17777;41604;boleto;02/06/2024;724.8
17778;25793;pix;23/01/2024;286.27
17779;29375;pix;27/08/2024;1586.92
17780;32073;boleto;04/03/2024;88.73
17781;7557;boleto;04/01/2024;301.89
17782;16655;pix;22/02/2024;1463.94
17783;28500;boleto;19/01/2024;38.42
17784;38857;pix;22/01/2024;209.59
17785;440;paypal;01/09/2024;391.73
17786;16848;cartao_credito;23/03/2024;1798.24
17787;31449;pix;01/02/2024;657.9
17788;24722;boleto;14/09/2024;752.19
17789;36329;paypal;06/01/2024;1494.95
17790;32038;cartao_credito;04/01/2024;1583.17
17791;19315;boleto;23/08/2024;1097.43
17792;25677;paypal;17/09/2024;1665.11
17793;27716;pix;14/02/2024;1703.48
17794;36777;boleto;27/08/2024;1224.39
17795;23881;paypal;10/07/2024;986.6
17796;23933;cartao_credito;19/07/2024;466.1
17797;43081;boleto;28/07/2024;1627.88
17798;18372;boleto;03/04/2024;1537.62
17799;5374;boleto;18/04/2024;120.08
17800;13668;cartao_credito;21/04/2024;1899.32
17801;17721;pix;01/06/2024;865.72
17802;28067;paypal;15/03/2024;1923.15
17803;33629;paypal;23/02/2024;1031.66
17804;32094;boleto;15/04/2024;1779.14
17805;29903;cartao_credito;04/01/2024;1089.13
17806;15510;paypal;18/08/2024;341.96
17807;22983;boleto;20/03/2024;1980.12
17808;32424;pix;15/02/2024;1633.32
17809;17010;cartao_credito;07/02/2024;253.1
17810;36943;paypal;07/01/2024;1624.25
17811;42595;paypal;08/01/2024;221.41
17812;24757;pix;31/05/2024;1896.06
17813;42415;paypal;26/06/2024;68.4
17814;15007;paypal;28/05/2024;558.87
17815;19938;paypal;21/07/2024;488.36
17816;42478;cartao_credito;27/04/2024;1743.76
17817;42446;paypal;09/06/2024;759.74
17818;12071;boleto;28/04/2024;128.67
17819;5800;boleto;09/03/2024;769.4
17820;26239;cartao_credito;16/01/2024;1276.32
17821;13690;pix;10/05/2024;602.16
17822;22807;boleto;12/05/2024;1151.74
17823;5805;boleto;15/08/2024;1042.19
17824;40698;cartao_credito;03/08/2024;1274.41
17825;19787;cartao_credito;06/06/2024;1755.54
17826;16263;cartao_credito;07/05/2024;511.26
17827;5715;paypal;16/07/2024;339.79
17828;9416;cartao_credito;30/05/2024;1497.86
17829;31270;cartao_credito;14/07/2024;1695.46
17830;29994;paypal;14/02/2024;1909.82
17831;26415;paypal;05/02/2024;1108.42
17832;37660;boleto;24/02/2024;1615.01
17833;10661;boleto;20/01/2024;842.98
17834;30230;cartao_credito;21/01/2024;640.07
17835;42172;pix;03/01/2024;1028.0
17836;15132;pix;03/06/2024;471.74
17837;1602;cartao_credito;23/03/2024;1068.62
17838;20373;paypal;13/06/2024;949.89
17839;21613;cartao_credito;23/03/2024;985.56
17840;32350;boleto;04/02/2024;1194.29
17841;5474;cartao_credito;13/07/2024;453.4
17842;26938;boleto;17/06/2024;496.06
17843;30951;pix;06/06/2024;359.48
17844;4423;pix;06/02/2024;217.01
17845;11358;paypal;11/02/2024;1710.09
17846;39365;pix;05/06/2024;393.92
17847;2473;paypal;01/08/2024;799.16
17848;44801;paypal;06/02/2024;1390.27
17849;8435;paypal;03/03/2024;1383.59
17850;32875;cartao_credito;05/09/2024;874.95
17851;14778;boleto;02/05/2024;1935.38
17852;16390;paypal;25/05/2024;1634.72
17853;3341;pix;12/04/2024;1020.08
17854;41344;paypal;04/03/2024;1659.18
17855;3561;boleto;17/05/2024;645.79
17856;40069;cartao_credito;28/04/2024;1945.66
17857;26739;pix;12/08/2024;415.4
17858;35977;paypal;22/01/2024;668.18
17859;20888;boleto;11/03/2024;1271.99
17860;36880;paypal;30/04/2024;25.02
17861;44235;paypal;25/06/2024;887.55
17862;39386;boleto;30/03/2024;1123.69
17863;27820;pix;03/06/2024;1137.11
17864;6142;paypal;14/05/2024;232.63
17865;27872;cartao_credito;15/04/2024;1940.61
17866;28281;boleto;29/06/2024;768.06
17867;21366;pix;01/06/2024;1970.33
17868;17805;cartao_credito;21/06/2024;806.28
17869;14760;boleto;07/03/2024;630.24
17870;11951;cartao_credito;15/09/2024;1894.32
17871;42933;boleto;14/06/2024;1961.78
17872;2247;paypal;11/01/2024;456.82
17873;14472;boleto;08/09/2024;898.8
17874;39679;cartao_credito;13/04/2024;1880.3
17875;3117;paypal;11/06/2024;609.51
17876;27079;paypal;12/04/2024;1481.57
17877;42228;boleto;17/06/2024;1032.52
17878;10005;paypal;02/01/2024;59.07
17879;1171;pix;04/03/2024;85.02
17880;11763;boleto;04/05/2024;1261.14
17881;4910;boleto;26/08/2024;751.66
17882;331;cartao_credito;30/04/2024;1502.62
17883;33457;paypal;22/09/2024;675.62
17884;41511;boleto;18/01/2024;1456.76
17885;8282;boleto;02/07/2024;1928.84
17886;44074;paypal;07/07/2024;1584.9
17887;13303;cartao_credito;18/05/2024;442.68
17888;38758;boleto;03/07/2024;1041.45
17889;21203;boleto;26/07/2024;546.72
17890;14666;paypal;23/04/2024;1431.13
17891;27279;paypal;03/03/2024;1170.99
17892;43984;boleto;09/08/2024;906.35
17893;19113;cartao_credito;14/03/2024;1058.43
17894;31310;pix;01/01/2024;1813.46
17895;24867;pix;22/04/2024;696.51
17896;23382;pix;17/08/2024;194.65
17897;30811;boleto;21/03/2024;35.01
17898;15257;cartao_credito;09/08/2024;593.27
17899;12254;boleto;06/04/2024;650.66
17900;30762;cartao_credito;28/05/2024;597.04
17901;37496;pix;18/01/2024;1912.75
17902;39582;pix;29/07/2024;59.83
17903;37345;boleto;04/05/2024;1728.59
17904;6031;cartao_credito;18/05/2024;1358.24
17905;25640;boleto;12/03/2024;1547.25
17906;14673;paypal;11/07/2024;914.7
17907;22158;pix;12/08/2024;497.38
17908;14114;paypal;07/01/2024;1937.68
17909;40795;cartao_credito;02/02/2024;1294.54
17910;28783;pix;22/03/2024;1550.82
17911;22007;boleto;22/05/2024;951.13
17912;13536;pix;16/08/2024;1930.66
17913;13909;paypal;01/05/2024;208.75
17914;40379;paypal;25/08/2024;976.83
17915;23333;cartao_credito;04/01/2024;1653.33
17916;18728;pix;21/06/2024;199.37
17917;1755;cartao_credito;21/04/2024;568.7
17918;31830;boleto;18/06/2024;809.48
17919;4923;boleto;20/05/2024;122.72
17920;43694;cartao_credito;29/03/2024;172.07
17921;13471;boleto;02/01/2024;992.72
17922;23414;cartao_credito;19/08/2024;1702.47
17923;36717;cartao_credito;05/07/2024;1690.23
17924;26943;cartao_credito;28/05/2024;417.11
17925;32289;pix;08/06/2024;1741.1
17926;41383;boleto;18/08/2024;1730.01
17927;25352;pix;28/03/2024;1102.94
17928;17871;pix;20/08/2024;1159.52
17929;5775;cartao_credito;07/01/2024;227.77
17930;14326;boleto;31/08/2024;1267.67
17931;34317;pix;01/04/2024;1910.62
17932;333;pix;17/07/2024;394.64
17933;23795;boleto;29/02/2024;583.28
17934;38900;boleto;05/06/2024;1910.59
17935;38823;cartao_credito;18/03/2024;587.62
17936;30757;cartao_credito;27/06/2024;1837.8
17937;22504;cartao_credito;01/09/2024;786.89
17938;35158;boleto;24/03/2024;1167.46
17939;23591;cartao_credito;23/02/2024;1211.54
17940;41029;cartao_credito;03/05/2024;1600.93
17941;15405;paypal;14/04/2024;957.63
17942;38065;pix;16/01/2024;1638.73
17943;6940;paypal;28/07/2024;489.33
17944;212;cartao_credito;10/08/2024;646.66
17945;1094;boleto;14/03/2024;100.04
17946;1550;pix;08/02/2024;741.81
17947;23859;cartao_credito;24/07/2024;746.03
17948;30597;cartao_credito;01/05/2024;696.21
17949;29143;boleto;02/07/2024;1944.75
17950;23783;paypal;12/09/2024;1096.13
17951;22927;cartao_credito;26/02/2024;1338.17
17952;25621;paypal;16/05/2024;1993.04
17953;22869;cartao_credito;04/05/2024;844.23
17954;34397;pix;17/08/2024;104.46
17955;18040;paypal;26/04/2024;964.68
17956;2161;cartao_credito;27/08/2024;523.07
17957;29946;paypal;17/07/2024;1059.26
17958;40386;boleto;02/01/2024;971.06
17959;43771;pix;08/07/2024;640.19
17960;19142;paypal;21/02/2024;1554.83
17961;10926;pix;10/07/2024;1456.85
17962;11348;cartao_credito;03/02/2024;51.35
17963;6786;cartao_credito;25/08/2024;791.03
17964;1845;pix;16/03/2024;958.4
17965;3437;boleto;31/03/2024;22.78
17966;35761;pix;29/03/2024;286.06
17967;27752;boleto;25/07/2024;334.88
17968;33136;boleto;06/07/2024;1029.57
17969;42597;boleto;21/09/2024;665.18
17970;25637;boleto;27/06/2024;417.7
17971;4968;boleto;22/03/2024;1784.46
17972;1931;paypal;18/05/2024;759.39
17973;33363;pix;03/09/2024;1804.03
17974;41523;paypal;13/09/2024;342.66
17975;8994;paypal;01/08/2024;1874.42
17976;31641;cartao_credito;12/02/2024;1301.93
17977;9816;paypal;27/01/2024;1346.24
17978;24450;boleto;14/07/2024;1929.04
17979;20710;boleto;25/04/2024;1772.26
17980;20151;paypal;23/09/2024;469.88
17981;25088;cartao_credito;08/06/2024;1335.4
17982;9383;boleto;21/02/2024;1539.42
17983;31592;cartao_credito;03/09/2024;1337.77
17984;18119;cartao_credito;14/05/2024;1279.67
17985;13788;cartao_credito;27/06/2024;1789.42
17986;26576;pix;05/08/2024;94.59
17987;693;boleto;02/06/2024;552.2
17988;44620;boleto;17/02/2024;1880.64
17989;7937;cartao_credito;09/09/2024;1689.89
17990;9439;boleto;15/07/2024;1644.56
17991;29047;pix;17/07/2024;1067.92
17992;25181;cartao_credito;28/04/2024;1708.15
17993;27198;paypal;17/06/2024;594.94
17994;42867;paypal;08/08/2024;824.86
17995;30524;paypal;20/06/2024;141.49
17996;14583;paypal;10/06/2024;224.0
17997;7203;paypal;18/05/2024;197.53
17998;15717;cartao_credito;10/05/2024;258.76
17999;2554;boleto;17/08/2024;1660.02
18000;22174;boleto;12/07/2024;1621.84
18001;29830;paypal;27/08/2024;961.15
18002;38677;pix;02/07/2024;1611.1
18003;14346;pix;10/02/2024;761.77
18004;878;cartao_credito;26/01/2024;1274.31
18005;1066;pix;07/09/2024;1730.31
18006;8751;boleto;25/08/2024;1402.42
18007;23298;boleto;03/03/2024;597.85
18008;26182;paypal;08/01/2024;504.04
18009;36059;pix;06/03/2024;542.59
18010;4581;paypal;24/08/2024;43.2
18011;3408;cartao_credito;02/04/2024;1463.35
18012;36017;boleto;30/04/2024;223.7
18013;19649;boleto;29/05/2024;1513.64
18014;1313;paypal;16/08/2024;1581.46
18015;11122;boleto;03/08/2024;761.51
18016;35041;paypal;24/05/2024;1326.6
18017;12994;cartao_credito;18/09/2024;885.4
18018;36350;cartao_credito;09/05/2024;229.57
18019;935;boleto;19/01/2024;784.21
18020;27009;cartao_credito;25/04/2024;133.56
18021;27010;boleto;29/06/2024;1486.26
18022;6439;paypal;02/05/2024;1945.07
18023;24789;cartao_credito;05/05/2024;1381.86
18024;43055;boleto;15/03/2024;693.2
18025;39275;boleto;22/02/2024;277.08
18026;4;cartao_credito;01/04/2024;1261.22
18027;19802;cartao_credito;21/07/2024;367.53
18028;32042;cartao_credito;27/07/2024;888.7
18029;4584;boleto;11/04/2024;1896.15
18030;32594;pix;30/06/2024;1428.46
18031;2262;pix;02/03/2024;1611.28
18032;41746;paypal;08/01/2024;21.19
18033;2928;pix;30/03/2024;1608.83
18034;4626;boleto;31/07/2024;1591.36
18035;26491;cartao_credito;04/06/2024;1454.54
18036;20144;cartao_credito;14/04/2024;768.32
18037;23299;cartao_credito;22/09/2024;436.21
18038;36484;paypal;02/09/2024;1871.67
18039;44058;cartao_credito;08/04/2024;1054.92
18040;7235;paypal;22/09/2024;1772.01
18041;31493;cartao_credito;11/02/2024;1153.27
18042;5539;boleto;25/01/2024;292.77
18043;41783;pix;20/04/2024;1791.48
18044;40299;paypal;24/06/2024;621.46
18045;12960;cartao_credito;29/04/2024;537.01
18046;8118;paypal;22/07/2024;348.53
18047;17824;boleto;09/01/2024;1202.15
18048;23720;boleto;13/08/2024;1486.17
18049;41400;pix;02/03/2024;789.9
18050;7002;paypal;28/04/2024;525.6
18051;25005;boleto;20/07/2024;1106.14
18052;3883;boleto;31/08/2024;22.88
18053;39801;paypal;11/06/2024;337.66
18054;8397;paypal;19/05/2024;812.37
18055;36865;boleto;13/01/2024;1919.44
18056;39760;cartao_credito;20/02/2024;80.73
18057;18530;pix;18/03/2024;1334.19
18058;31834;cartao_credito;07/02/2024;1769.86
18059;22907;pix;12/03/2024;406.83
18060;40559;cartao_credito;23/02/2024;964.25
18061;38078;pix;02/08/2024;1198.31
18062;12580;cartao_credito;31/07/2024;735.1
18063;36612;cartao_credito;17/02/2024;1528.21
18064;42890;boleto;31/08/2024;144.56
18065;31153;paypal;15/08/2024;1910.94
18066;39582;pix;30/05/2024;546.51
18067;34;pix;24/01/2024;1738.34
18068;33597;pix;04/01/2024;555.44
18069;20908;paypal;12/05/2024;212.38
18070;29888;boleto;15/07/2024;961.09
18071;13319;boleto;16/01/2024;72.0
18072;17544;pix;22/02/2024;834.45
18073;16648;cartao_credito;21/05/2024;535.28
18074;23226;paypal;19/01/2024;1488.54
18075;40143;boleto;15/01/2024;32.69
18076;14802;pix;05/02/2024;939.41
18077;20477;cartao_credito;01/02/2024;1692.83
18078;3286;paypal;11/05/2024;1720.9
18079;3103;cartao_credito;28/07/2024;864.93
18080;27639;cartao_credito;06/09/2024;1817.88
18081;20479;boleto;10/04/2024;409.01
18082;1393;boleto;03/04/2024;1242.32
18083;42931;boleto;21/04/2024;718.91
18084;29398;boleto;14/05/2024;468.02
18085;43096;paypal;09/07/2024;1772.98
18086;34091;boleto;02/02/2024;886.9
18087;16146;paypal;16/03/2024;380.15
18088;37420;pix;01/07/2024;762.6
18089;29573;pix;06/06/2024;196.48
18090;32322;boleto;05/02/2024;830.79
18091;43645;paypal;22/06/2024;162.52
18092;27886;boleto;31/01/2024;404.61
18093;3171;cartao_credito;31/07/2024;597.32
18094;11005;pix;28/05/2024;1875.77
18095;3507;pix;24/01/2024;1213.01
18096;43557;boleto;16/03/2024;1838.73
18097;17330;cartao_credito;03/08/2024;1931.69
18098;38886;boleto;27/06/2024;1431.35
18099;9899;pix;19/08/2024;393.96
18100;16309;paypal;01/09/2024;389.82
18101;13122;boleto;11/03/2024;794.73
18102;16602;boleto;20/09/2024;448.78
18103;12773;cartao_credito;01/04/2024;534.57
18104;34508;pix;17/07/2024;1030.72
18105;10450;cartao_credito;13/01/2024;1672.96
18106;17946;pix;06/05/2024;1751.85
18107;18013;paypal;02/01/2024;1980.03
18108;26010;paypal;21/04/2024;1437.77
18109;6669;pix;05/04/2024;1775.93
18110;8793;pix;14/06/2024;1581.36
18111;20899;pix;17/04/2024;478.76
18112;36001;pix;06/07/2024;121.14
18113;8885;cartao_credito;16/01/2024;1991.35
18114;18420;boleto;19/04/2024;553.34
18115;7246;boleto;15/01/2024;1676.81
18116;28488;pix;17/07/2024;240.66
18117;21333;boleto;25/04/2024;1170.13
18118;35870;pix;16/06/2024;187.77
18119;29179;pix;18/07/2024;304.32
18120;37983;cartao_credito;21/09/2024;1838.71
18121;9695;paypal;16/04/2024;1390.58
18122;23239;pix;17/06/2024;1295.42
18123;12300;cartao_credito;29/01/2024;1945.78
18124;1381;cartao_credito;16/03/2024;1138.28
18125;13621;cartao_credito;21/08/2024;1422.56
18126;36035;cartao_credito;02/09/2024;1630.9
18127;10833;boleto;13/09/2024;1959.06
18128;36121;boleto;06/08/2024;565.5
18129;2097;pix;25/07/2024;505.24
18130;11614;paypal;21/03/2024;1636.24
18131;9825;paypal;23/07/2024;1748.56
18132;40445;paypal;04/03/2024;91.85
18133;15545;cartao_credito;25/05/2024;109.3
18134;11712;cartao_credito;02/09/2024;153.3
18135;27972;paypal;19/01/2024;1132.14
18136;35589;cartao_credito;04/05/2024;734.61
18137;16534;boleto;04/05/2024;172.89
18138;41495;paypal;17/03/2024;169.58
18139;5278;pix;02/05/2024;178.52
18140;5495;cartao_credito;09/01/2024;1843.33
18141;22793;pix;18/06/2024;545.45
18142;33324;boleto;15/08/2024;1909.88
18143;35829;pix;06/01/2024;1589.32
18144;19165;paypal;13/03/2024;1811.5
18145;29664;pix;01/07/2024;1730.49
18146;38641;paypal;19/07/2024;267.87
18147;14248;cartao_credito;21/06/2024;740.61
18148;34756;pix;31/07/2024;386.86
18149;29010;cartao_credito;02/07/2024;1436.21
18150;9386;cartao_credito;21/02/2024;535.97
18151;25439;pix;20/06/2024;1926.01
18152;31633;boleto;05/04/2024;600.23
18153;5712;cartao_credito;02/06/2024;1837.07
18154;32783;boleto;23/08/2024;1059.29
18155;40301;boleto;13/03/2024;465.47
18156;34368;cartao_credito;08/06/2024;1037.23
18157;13169;pix;10/04/2024;1839.54
18158;25069;paypal;16/04/2024;956.77
18159;22116;paypal;28/01/2024;1060.84
18160;6492;pix;22/06/2024;942.37
18161;38061;cartao_credito;12/08/2024;210.3
18162;24468;cartao_credito;13/09/2024;1158.59
18163;44103;paypal;09/01/2024;650.38
18164;19023;boleto;07/02/2024;1193.73
18165;39644;pix;17/08/2024;765.65
18166;14601;paypal;16/07/2024;764.65
18167;41422;cartao_credito;17/05/2024;1126.7
18168;31550;pix;11/06/2024;373.48
18169;34979;paypal;19/08/2024;1568.54
18170;32934;pix;15/02/2024;989.23
18171;29975;boleto;12/06/2024;1225.67
18172;20409;pix;09/06/2024;184.49
18173;11363;cartao_credito;10/06/2024;869.21
18174;44929;pix;08/04/2024;961.54
18175;28824;pix;14/06/2024;1556.33
18176;13588;paypal;16/03/2024;1025.59
18177;6237;cartao_credito;07/02/2024;1565.64
18178;7196;paypal;07/03/2024;512.85
18179;14236;paypal;27/03/2024;95.4
18180;43636;paypal;01/05/2024;1156.86
18181;6853;cartao_credito;27/04/2024;1730.15
18182;7138;boleto;16/02/2024;702.98
18183;20987;cartao_credito;07/07/2024;382.55
18184;40853;pix;06/04/2024;1771.34
18185;23519;boleto;30/08/2024;616.53
18186;16087;cartao_credito;05/03/2024;1767.05
18187;39933;cartao_credito;17/09/2024;374.64
18188;563;boleto;13/04/2024;608.08
18189;1767;pix;23/04/2024;316.78
18190;30441;boleto;05/05/2024;578.34
18191;4079;cartao_credito;28/02/2024;1360.35
18192;23753;cartao_credito;12/01/2024;670.05
18193;6404;paypal;03/08/2024;1764.57
18194;16922;pix;09/07/2024;490.28
18195;42213;boleto;17/06/2024;461.62
18196;38374;boleto;27/08/2024;1995.11
18197;25815;cartao_credito;09/03/2024;1306.32
18198;2591;pix;15/06/2024;1205.94
18199;10371;pix;01/01/2024;1204.59
18200;38105;pix;23/07/2024;774.56
18201;32050;cartao_credito;06/05/2024;568.63
18202;25553;pix;14/08/2024;232.42
18203;40944;pix;27/07/2024;1422.17
18204;68;boleto;27/03/2024;1853.16
18205;7971;paypal;24/08/2024;214.55
18206;42365;pix;04/03/2024;661.87
18207;36506;pix;28/04/2024;1923.78
18208;14876;boleto;02/01/2024;1939.6
18209;34769;paypal;09/01/2024;1479.76
18210;12536;boleto;27/01/2024;1605.71
18211;37338;cartao_credito;31/07/2024;1549.86
18212;6680;paypal;15/08/2024;1601.36
18213;4049;boleto;12/09/2024;1029.26
18214;9113;cartao_credito;29/07/2024;997.59
18215;1254;boleto;18/02/2024;277.24
18216;37822;cartao_credito;13/06/2024;1966.18
18217;41796;cartao_credito;14/05/2024;145.58
18218;19188;paypal;14/09/2024;179.71
18219;28151;paypal;14/05/2024;1832.16
18220;39989;paypal;08/01/2024;1441.8
18221;29733;paypal;24/02/2024;221.72
18222;19808;pix;02/09/2024;610.83
18223;23502;cartao_credito;16/02/2024;868.46
18224;21031;pix;28/06/2024;1256.49
18225;2794;paypal;16/06/2024;1876.23
18226;33828;boleto;27/03/2024;1155.62
18227;38366;cartao_credito;19/09/2024;1974.58
18228;10117;pix;23/08/2024;289.02
18229;26511;boleto;14/03/2024;1063.67
18230;3737;pix;05/06/2024;405.31
18231;26710;cartao_credito;14/01/2024;1398.4
18232;20049;cartao_credito;20/05/2024;1323.57
18233;33122;pix;02/01/2024;75.95
18234;41125;paypal;04/05/2024;1282.51
18235;36432;paypal;25/08/2024;1814.21
18236;2695;paypal;26/08/2024;1887.73
18237;17768;cartao_credito;04/01/2024;168.57
18238;438;cartao_credito;25/02/2024;1858.42
18239;1594;paypal;01/03/2024;1133.31
18240;11465;cartao_credito;02/02/2024;1431.31
18241;17401;pix;02/08/2024;838.96
18242;41059;boleto;12/03/2024;1418.25
18243;26954;pix;24/07/2024;1145.08
18244;29551;pix;02/04/2024;245.78
18245;24450;paypal;16/09/2024;1700.97
18246;13522;paypal;20/08/2024;1662.23
18247;2986;pix;21/03/2024;601.66
18248;5871;pix;04/04/2024;1154.93
18249;15189;paypal;19/02/2024;1227.59
18250;34509;paypal;26/01/2024;139.54
18251;4394;paypal;19/04/2024;102.38
18252;1806;cartao_credito;11/01/2024;1370.37
18253;25112;cartao_credito;11/02/2024;1566.58
18254;1772;paypal;25/07/2024;152.07
18255;41120;pix;29/08/2024;622.53
18256;34219;cartao_credito;20/03/2024;1711.57
18257;38451;pix;20/02/2024;1208.24
18258;7639;boleto;22/01/2024;936.59
18259;13889;cartao_credito;30/07/2024;1323.99
18260;20146;boleto;22/07/2024;364.04
18261;15121;boleto;22/03/2024;1713.29
18262;31339;cartao_credito;06/09/2024;985.12
18263;33446;boleto;13/08/2024;677.31
18264;10384;pix;21/01/2024;1011.67
18265;40140;paypal;24/04/2024;1897.24
18266;38265;cartao_credito;17/07/2024;1174.64
