order_id;customer_id;product_id;quantidade;preco_total;data_pedido;status
21197;37154;32320;4;382.92;20/07/2024;cancelado
21198;22872;34905;1;1667.35;12/03/2024;entregue
21199;24762;16921;5;1012.77;09/07/2024;enviado
21200;275;38473;3;304.33;23/03/2024;entregue
21201;3448;27674;2;1231.72;21/08/2024;pendente
21202;17851;12038;1;1185.17;20/07/2024;pendente
21203;43356;21283;1;322.15;27/07/2024;pendente
21204;32137;31404;2;1423.74;01/08/2024;entregue
21205;15632;25987;2;809.02;30/01/2024;cancelado
21206;14107;39024;2;1024.37;21/07/2024;cancelado
21207;5199;2402;3;1689.92;31/07/2024;enviado
21208;37731;26233;4;93.13;21/03/2024;entregue
21209;4162;34687;4;1353.51;10/08/2024;pendente
21210;10235;23787;1;68.76;16/07/2024;pendente
21211;22376;22776;1;1723.42;19/08/2024;pendente
21212;6242;34692;1;956.07;19/03/2024;enviado
21213;27103;30119;4;182.36;17/04/2024;enviado
21214;20171;11103;4;824.1;27/01/2024;pendente
21215;22583;8840;4;417.13;18/04/2024;enviado
21216;24844;24273;4;1550.6;29/05/2024;entregue
21217;28387;42203;5;1342.61;17/04/2024;enviado
21218;26583;16244;1;1502.48;24/02/2024;cancelado
21219;20245;19239;4;1904.7;05/09/2024;entregue
21220;32398;15930;2;371.18;31/05/2024;enviado
21221;27938;12560;4;1089.5;22/03/2024;cancelado
21222;25450;35326;4;224.09;05/03/2024;cancelado
21223;31722;40896;5;1225.11;11/05/2024;enviado
21224;27402;28782;1;820.97;06/08/2024;pendente
21225;30900;2522;2;1747.4;13/06/2024;cancelado
21226;25924;30576;1;561.07;12/07/2024;entregue
21227;10254;39965;4;1279.37;02/03/2024;enviado
21228;39549;33868;1;1453.26;11/02/2024;enviado
21229;22607;37661;5;1242.78;01/02/2024;enviado
21230;25277;33957;4;1576.8;04/08/2024;entregue
21231;24955;40555;1;1048.61;05/07/2024;entregue
21232;44387;1959;2;116.3;29/06/2024;enviado
21233;1836;11795;5;1557.78;15/08/2024;pendente
21234;18254;32021;4;1870.49;12/03/2024;enviado
21235;10420;44736;3;1690.74;21/08/2024;enviado
21236;41415;6323;1;441.04;17/09/2024;cancelado
21237;24734;29113;3;617.14;26/02/2024;cancelado
21238;9128;518;1;1692.13;21/08/2024;pendente
21239;23609;14807;2;858.74;03/05/2024;pendente
21240;18501;16160;1;461.68;24/03/2024;entregue
21241;14632;17374;1;281.26;04/07/2024;entregue
21242;31857;41312;3;1818.91;10/03/2024;entregue
21243;2137;23148;2;1027.24;10/02/2024;entregue
21244;27357;40932;4;1456.71;22/02/2024;cancelado
21245;27688;31979;5;1057.21;19/02/2024;entregue
21246;24441;23721;5;669.92;26/05/2024;enviado
21247;21403;1218;5;1569.92;19/05/2024;cancelado
21248;19090;33818;3;255.25;07/07/2024;pendente
21249;4434;9146;3;333.35;17/05/2024;entregue
21250;19856;30942;4;226.23;07/05/2024;entregue
21251;3766;8748;3;1739.1;10/04/2024;entregue
21252;1140;18855;3;381.9;08/09/2024;pendente
21253;12887;31202;4;1704.07;20/01/2024;enviado
21254;38468;44397;1;392.11;15/01/2024;cancelado
21255;2080;14091;3;1733.73;19/05/2024;entregue
21256;7455;20698;2;1470.47;24/04/2024;pendente
21257;7141;34274;3;561.28;25/06/2024;enviado
21258;34535;1437;5;430.77;06/03/2024;pendente
21259;29268;7026;2;739.85;17/02/2024;entregue
21260;37734;41352;5;1746.68;10/04/2024;entregue
21261;18999;30273;2;721.87;01/04/2024;enviado
21262;41432;30517;3;1463.63;05/03/2024;entregue
21263;14885;19031;3;1296.17;15/09/2024;cancelado
21264;28543;8269;4;1268.43;09/04/2024;pendente
21265;12556;34806;1;299.09;03/04/2024;entregue
21266;22836;761;3;1340.1;09/05/2024;entregue
21267;8840;19383;5;855.78;03/05/2024;cancelado
21268;43593;2619;1;865.64;20/01/2024;cancelado
21269;16635;11063;1;715.39;18/03/2024;enviado
21270;23807;12754;2;363.14;11/06/2024;cancelado
21271;194;32273;1;892.69;24/08/2024;cancelado
21272;29302;400;5;1042.41;16/08/2024;entregue
21273;22578;35998;5;1888.3;09/01/2024;enviado
21274;36524;21932;4;417.24;28/04/2024;cancelado
21275;36824;33026;2;1281.27;08/09/2024;pendente
21276;7815;23045;1;1541.8;17/02/2024;enviado
21277;33204;35120;1;322.58;27/03/2024;enviado
21278;41443;11765;1;1809.15;01/09/2024;enviado
21279;9335;43317;1;1517.32;15/09/2024;entregue
21280;4702;388;2;1938.83;20/03/2024;entregue
21281;14362;332;2;501.88;21/02/2024;enviado
21282;8297;11150;2;904.15;22/01/2024;cancelado
21283;34874;40531;1;774.64;01/09/2024;pendente
21284;17722;14048;4;1478.45;21/07/2024;entregue
21285;43522;33622;4;1974.6;06/01/2024;pendente
21286;21880;30014;2;1765.78;04/06/2024;enviado
21287;3068;42749;1;275.39;26/04/2024;enviado
21288;36756;44861;3;1007.91;08/09/2024;entregue
21289;14682;5872;1;1708.41;26/05/2024;pendente
21290;43278;5583;1;1349.32;01/06/2024;enviado
21291;42091;26977;5;1228.47;01/03/2024;pendente
21292;19789;8478;1;504.52;25/01/2024;enviado
21293;43929;26397;2;847.54;05/08/2024;cancelado
21294;20235;12344;5;1271.93;28/08/2024;cancelado
21295;44243;17695;3;357.63;18/01/2024;enviado
21296;12060;42207;2;1908.36;05/03/2024;enviado
21297;31753;43727;3;978.1;03/02/2024;pendente
21298;31493;5364;2;349.71;09/04/2024;enviado
21299;3310;19857;1;418.12;11/02/2024;entregue
21300;2138;4128;2;239.36;15/07/2024;enviado
21301;14725;30535;1;1596.22;21/06/2024;pendente
21302;38075;34597;5;274.43;18/07/2024;entregue
21303;20550;24353;2;1631.38;19/07/2024;cancelado
21304;33348;20301;5;1034.65;11/07/2024;cancelado
21305;10266;43496;2;212.65;04/04/2024;entregue
21306;28701;21334;5;539.77;23/05/2024;pendente
21307;37962;42916;1;595.64;16/04/2024;cancelado
21308;39690;21154;5;1827.75;16/02/2024;entregue
21309;37002;2855;1;149.1;28/08/2024;cancelado
21310;43465;20106;5;1077.22;05/09/2024;enviado
21311;37293;6377;5;285.9;21/07/2024;cancelado
21312;34229;15771;2;1026.58;05/07/2024;pendente
21313;18347;24474;2;1349.06;10/07/2024;entregue
21314;1366;23753;1;115.01;08/02/2024;entregue
21315;31455;43101;3;1990.02;20/05/2024;cancelado
21316;37213;152;3;711.81;07/05/2024;entregue
21317;13449;3801;5;1165.01;22/01/2024;cancelado
21318;8719;37915;4;784.33;08/08/2024;cancelado
21319;33883;30344;2;1322.66;18/02/2024;cancelado
21320;13238;3905;4;1420.98;17/04/2024;cancelado
21321;26829;40814;4;514.32;21/02/2024;entregue
21322;20337;36595;1;302.6;21/09/2024;cancelado
21323;18779;15311;2;127.29;27/07/2024;pendente
21324;44250;35181;1;356.01;30/07/2024;cancelado
21325;28620;23209;5;712.05;05/03/2024;cancelado
21326;37937;35115;2;1660.84;23/07/2024;enviado
21327;29781;40292;4;151.27;19/06/2024;enviado
21328;38004;2318;5;1733.55;16/09/2024;cancelado
21329;34247;18338;2;1037.67;02/08/2024;pendente
21330;10120;43051;1;796.85;25/01/2024;pendente
21331;18753;38459;2;1172.96;05/06/2024;entregue
21332;35551;17084;4;1910.79;03/05/2024;entregue
21333;261;12486;2;676.24;09/01/2024;enviado
21334;23989;25160;1;240.63;04/09/2024;cancelado
21335;1826;10813;3;1863.73;02/06/2024;pendente
21336;1711;7846;4;1214.06;22/08/2024;entregue
21337;22587;44709;4;1092.42;01/04/2024;entregue
21338;24370;25031;4;146.46;17/08/2024;cancelado
21339;17366;6234;1;1467.56;15/01/2024;enviado
21340;13931;8358;3;1362.49;01/09/2024;pendente
21341;6923;19342;5;1351.66;08/03/2024;pendente
21342;3203;37552;4;299.89;12/01/2024;entregue
21343;8516;12284;1;1082.35;20/01/2024;entregue
21344;20293;19243;4;1174.53;23/06/2024;pendente
21345;38680;7166;4;965.81;24/07/2024;entregue
21346;21186;21871;2;1195.05;19/03/2024;pendente
21347;37473;7281;2;1281.96;17/05/2024;cancelado
21348;37498;740;5;1323.08;05/03/2024;entregue
21349;25421;41167;1;1186.37;28/01/2024;pendente
21350;33954;25637;3;1392.39;04/08/2024;pendente
21351;11483;36250;1;395.16;29/02/2024;enviado
21352;1479;31647;4;1807.14;23/07/2024;entregue
21353;32906;26374;1;1553.45;02/04/2024;entregue
21354;9118;20628;1;315.39;27/08/2024;cancelado
21355;14148;43514;4;634.89;11/06/2024;entregue
21356;42568;28567;3;128.14;25/04/2024;enviado
21357;28934;36668;1;68.48;30/04/2024;enviado
21358;40232;9083;3;1756.48;10/07/2024;entregue
21359;18322;43182;4;844.79;07/03/2024;enviado
21360;4706;27897;3;1795.31;18/08/2024;pendente
21361;38336;42481;3;491.36;17/04/2024;entregue
21362;9110;39849;3;1639.88;29/04/2024;cancelado
21363;6078;20397;3;824.94;10/07/2024;entregue
21364;5028;2353;2;342.25;25/02/2024;entregue
21365;10471;18341;1;820.95;29/06/2024;enviado
21366;1299;13925;3;415.15;04/06/2024;pendente
21367;11249;35427;2;566.22;25/08/2024;pendente
21368;29554;8677;3;679.94;26/04/2024;pendente
21369;33444;19159;4;453.61;02/02/2024;entregue
21370;6929;37190;5;158.08;15/09/2024;cancelado
21371;38997;26744;4;683.06;02/06/2024;enviado
21372;1409;2460;2;1181.47;02/08/2024;entregue
21373;20749;40113;2;151.57;23/04/2024;cancelado
21374;7856;30330;5;1015.88;25/03/2024;enviado
21375;30767;16153;1;140.63;12/02/2024;pendente
21376;19346;12859;5;1517.72;29/08/2024;pendente
21377;38665;24294;5;177.28;17/04/2024;cancelado
21378;33149;12873;1;1334.71;04/08/2024;enviado
21379;23044;12008;3;868.52;19/07/2024;enviado
21380;14244;26583;3;971.54;16/09/2024;entregue
21381;3186;34782;2;1596.76;30/03/2024;entregue
21382;39885;28866;5;1512.32;28/07/2024;entregue
21383;11811;14249;3;1173.36;26/04/2024;cancelado
21384;32942;15421;5;1739.27;20/06/2024;cancelado
21385;27471;39039;4;281.08;10/05/2024;entregue
21386;11526;26345;4;45.53;16/07/2024;cancelado
21387;32468;10004;4;67.51;13/06/2024;entregue
21388;14757;29672;4;54.29;07/01/2024;enviado
21389;21967;15255;3;1195.13;03/08/2024;entregue
21390;20989;8318;4;1427.58;08/04/2024;entregue
21391;36908;32493;3;1487.14;21/01/2024;cancelado
21392;11597;9702;1;1317.33;26/02/2024;entregue
21393;3538;6687;4;749.81;29/01/2024;entregue
21394;37416;34606;1;678.05;20/07/2024;entregue
21395;9947;21401;5;1485.42;28/06/2024;enviado
21396;6392;2168;2;1490.43;23/09/2024;cancelado
21397;37170;762;3;917.06;25/01/2024;entregue
21398;17125;10523;1;75.9;18/05/2024;entregue
21399;34521;23113;2;1444.69;15/08/2024;pendente
21400;32410;34617;2;439.87;24/02/2024;entregue
21401;11863;34370;1;35.99;17/01/2024;pendente
21402;23552;39819;4;336.97;27/01/2024;enviado
21403;36157;22146;1;1527.8;11/01/2024;enviado
21404;13558;5474;1;977.4;23/03/2024;cancelado
21405;8111;5465;5;1029.42;22/03/2024;cancelado
21406;40733;44299;1;1364.69;07/06/2024;pendente
21407;37829;37780;3;722.31;09/06/2024;entregue
21408;28247;20432;4;1450.62;11/04/2024;pendente
21409;10096;22552;3;1720.39;16/08/2024;enviado
21410;3197;33379;3;216.58;21/06/2024;cancelado
21411;35731;12769;1;1066.8;17/03/2024;enviado
21412;31911;40600;2;1113.6;24/06/2024;enviado
21413;13586;25716;2;1898.13;22/03/2024;pendente
21414;24802;29982;2;1386.58;05/09/2024;enviado
21415;1263;8621;4;1569.53;23/02/2024;cancelado
21416;1323;3863;1;1288.72;24/01/2024;pendente
21417;17660;17263;2;1682.98;10/08/2024;enviado
21418;7339;2993;2;1600.87;21/03/2024;entregue
21419;38806;39923;2;1373.68;23/09/2024;cancelado
21420;34135;15513;2;698.32;16/08/2024;enviado
21421;23789;30647;4;502.8;08/09/2024;enviado
21422;18656;1708;2;1789.51;15/07/2024;pendente
21423;30416;22337;5;981.77;18/06/2024;entregue
21424;41450;35182;5;1707.36;17/07/2024;cancelado
21425;6118;20349;5;1782.11;03/09/2024;cancelado
21426;38324;14718;5;1000.48;31/01/2024;enviado
21427;9983;44222;5;774.12;18/06/2024;enviado
21428;13313;38717;2;403.05;02/07/2024;enviado
21429;20498;43321;3;1805.68;15/04/2024;pendente
21430;31214;44992;2;33.65;22/01/2024;cancelado
21431;9392;3421;2;834.57;23/08/2024;pendente
21432;13638;7786;2;1321.81;23/02/2024;entregue
21433;29929;38475;5;765.94;02/09/2024;enviado
21434;36147;27032;2;923.54;25/02/2024;enviado
21435;673;26566;1;1085.46;29/03/2024;enviado
21436;16978;29374;5;1060.95;17/03/2024;cancelado
21437;1754;18885;1;1237.0;19/01/2024;enviado
21438;32055;34163;4;351.12;25/07/2024;entregue
21439;14732;20792;1;727.79;04/04/2024;enviado
21440;20753;6453;5;1475.98;17/02/2024;cancelado
21441;44768;30143;4;349.85;08/01/2024;cancelado
21442;7267;2402;4;463.64;19/05/2024;entregue
21443;7325;30560;1;400.36;31/08/2024;entregue
21444;9591;12046;4;512.14;11/08/2024;cancelado
21445;40026;18309;5;272.52;30/01/2024;entregue
21446;9362;30651;3;285.41;21/01/2024;enviado
21447;40496;22721;3;1985.64;07/09/2024;cancelado
21448;35819;12144;5;523.81;31/07/2024;cancelado
21449;35517;40358;5;1685.17;12/05/2024;cancelado
21450;8736;6314;1;841.73;25/06/2024;enviado
21451;2011;40734;3;1037.32;25/04/2024;enviado
21452;25461;17931;3;1135.6;09/09/2024;enviado
21453;9131;2661;2;1618.19;23/03/2024;entregue
21454;11442;21197;5;1347.51;03/02/2024;entregue
21455;43428;12740;1;187.94;03/01/2024;entregue
21456;37931;19431;2;940.1;11/07/2024;entregue
21457;6151;35873;5;417.35;24/03/2024;cancelado
21458;40016;21295;2;672.11;12/05/2024;entregue
21459;14344;14779;4;1716.02;22/03/2024;enviado
21460;33113;2043;4;1587.77;01/05/2024;enviado
21461;43272;21267;1;126.19;13/08/2024;pendente
21462;4096;29410;4;952.73;02/01/2024;cancelado
21463;4580;31397;1;1977.2;28/02/2024;entregue
21464;15328;16509;2;1561.0;07/09/2024;enviado
21465;30958;18680;2;386.49;21/01/2024;entregue
21466;4240;30246;5;214.97;03/01/2024;pendente
21467;44082;22878;1;789.37;04/07/2024;enviado
21468;39114;37303;4;912.82;22/07/2024;pendente
21469;28423;36152;4;1426.78;27/08/2024;cancelado
21470;23839;38048;5;1958.95;21/07/2024;enviado
21471;4455;19013;1;1429.39;23/02/2024;entregue
21472;9807;17030;1;185.91;23/09/2024;pendente
21473;40357;10403;4;855.68;27/04/2024;pendente
21474;31769;588;4;1712.99;07/03/2024;enviado
21475;17026;1089;4;296.8;13/04/2024;pendente
21476;1272;36211;4;1568.78;17/06/2024;pendente
21477;23330;4498;2;1743.63;16/05/2024;pendente
21478;12451;31358;5;345.44;10/03/2024;cancelado
21479;42665;11145;4;1648.02;17/08/2024;enviado
21480;24658;282;5;1133.36;03/09/2024;enviado
21481;10973;44546;1;746.26;30/05/2024;enviado
21482;18517;40213;5;936.19;01/07/2024;enviado
21483;14755;21402;5;1165.52;18/06/2024;cancelado
21484;11113;7647;4;1095.71;28/08/2024;enviado
21485;34130;31871;1;1705.88;11/02/2024;cancelado
21486;2740;36981;5;710.48;15/02/2024;pendente
21487;42511;26068;3;1678.98;07/08/2024;pendente
21488;27221;14330;5;954.63;13/02/2024;cancelado
21489;22673;36714;4;771.94;21/05/2024;entregue
21490;41515;25927;3;681.73;24/07/2024;pendente
21491;33691;44878;5;986.25;05/02/2024;entregue
21492;31147;42440;3;1113.21;16/03/2024;entregue
21493;6635;19013;4;1317.25;06/03/2024;enviado
21494;23680;36689;2;297.81;29/01/2024;entregue
21495;40006;31811;3;332.37;10/03/2024;pendente
21496;42186;6484;5;1715.94;22/09/2024;cancelado
21497;21894;22191;2;582.07;15/06/2024;cancelado
21498;43703;43437;5;139.39;12/02/2024;pendente
21499;19161;24002;4;1671.16;23/08/2024;cancelado
21500;4942;9299;4;828.53;04/07/2024;entregue
21501;40363;2864;4;451.09;25/02/2024;entregue
21502;4385;38339;2;692.57;22/07/2024;enviado
21503;9466;31152;4;1678.42;15/07/2024;entregue
21504;33485;43652;4;1580.49;03/05/2024;entregue
21505;15914;4625;1;460.05;26/03/2024;cancelado
21506;18206;25134;3;1764.47;07/06/2024;entregue
21507;31388;39133;2;826.09;15/02/2024;enviado
21508;32158;25951;1;1118.21;15/02/2024;enviado
21509;27985;6203;2;1656.49;11/02/2024;pendente
21510;37762;30612;3;680.04;16/07/2024;enviado
21511;10411;40695;4;874.63;17/04/2024;pendente
21512;6389;43850;2;1861.95;18/01/2024;pendente
21513;12996;29901;4;764.37;07/07/2024;entregue
21514;2173;14177;2;1750.01;13/08/2024;cancelado
21515;41233;43814;2;1886.5;02/07/2024;enviado
21516;27218;38397;5;552.39;23/01/2024;pendente
21517;33050;44206;2;338.5;29/04/2024;cancelado
21518;38388;43022;2;26.81;10/02/2024;cancelado
21519;2351;31289;1;494.68;03/07/2024;cancelado
21520;23092;24060;1;895.57;22/03/2024;cancelado
21521;3746;36665;5;344.45;11/09/2024;cancelado
21522;42783;33337;2;997.82;13/07/2024;entregue
21523;20357;24915;1;839.19;13/08/2024;enviado
21524;25293;37035;4;182.99;30/01/2024;cancelado
21525;538;19445;3;69.02;13/06/2024;enviado
21526;38333;44885;5;926.41;18/09/2024;enviado
21527;31548;29510;4;581.59;03/08/2024;entregue
21528;13684;23541;1;171.27;04/08/2024;enviado
21529;18077;40003;4;1147.43;02/02/2024;entregue
21530;19147;22761;2;1106.52;25/07/2024;enviado
21531;18630;39139;1;709.47;03/09/2024;entregue
21532;14155;5319;5;1487.45;22/06/2024;enviado
21533;44750;10725;5;1096.65;16/03/2024;enviado
21534;14852;4025;2;1307.45;15/07/2024;enviado
21535;42611;7172;2;660.1;22/04/2024;enviado
21536;18455;927;1;1496.88;12/03/2024;enviado
21537;6574;104;1;1573.94;08/02/2024;entregue
21538;11988;25424;4;595.55;28/04/2024;pendente
21539;6803;26667;4;1616.98;24/08/2024;cancelado
21540;33645;37839;1;1450.14;18/03/2024;entregue
21541;40437;10700;5;435.86;31/01/2024;entregue
21542;36461;43315;4;971.47;19/06/2024;enviado
21543;25600;9993;2;1529.33;12/01/2024;pendente
21544;5478;15361;4;1125.04;04/08/2024;pendente
21545;31793;19191;4;756.42;26/08/2024;pendente
21546;40664;12486;4;1932.82;09/05/2024;pendente
21547;20490;5705;1;37.81;22/02/2024;enviado
21548;34149;3542;5;790.01;03/03/2024;entregue
21549;37698;15369;5;495.18;14/04/2024;enviado
21550;16744;40638;4;1924.4;21/02/2024;cancelado
21551;15511;30682;1;1145.47;31/08/2024;pendente
21552;18848;959;3;647.49;27/07/2024;pendente
21553;44008;15115;1;594.73;30/01/2024;pendente
21554;24478;9512;2;715.72;04/06/2024;enviado
21555;8523;18838;3;881.19;08/04/2024;entregue
21556;44440;488;1;1138.25;22/05/2024;enviado
21557;37188;10669;1;1506.28;15/02/2024;pendente
21558;31707;17881;3;1929.35;22/05/2024;enviado
21559;12348;28008;5;334.54;22/04/2024;cancelado
21560;34940;7208;1;280.36;05/08/2024;pendente
21561;13153;2837;1;768.72;07/05/2024;cancelado
21562;1844;2614;2;1497.94;13/05/2024;pendente
21563;23864;42921;1;1226.71;12/05/2024;enviado
21564;36288;39173;1;1356.53;12/06/2024;enviado
21565;31966;8897;1;906.16;27/08/2024;enviado
21566;39671;11997;4;473.56;26/04/2024;cancelado
21567;4857;5844;2;811.53;10/06/2024;cancelado
21568;35529;26644;1;1644.13;08/09/2024;pendente
21569;38256;38426;4;1559.49;01/08/2024;pendente
21570;28258;36755;4;1309.87;13/07/2024;enviado
21571;8569;32142;3;1573.02;13/03/2024;entregue
21572;2381;40063;4;764.67;20/06/2024;cancelado
21573;35771;44424;2;1480.32;12/03/2024;cancelado
21574;35489;11738;5;929.07;01/06/2024;pendente
21575;42630;13964;5;1534.18;01/04/2024;pendente
21576;10041;35507;1;1897.71;21/09/2024;enviado
21577;5806;32053;3;1104.77;28/03/2024;pendente
21578;29966;39793;1;193.75;27/01/2024;entregue
21579;37932;4982;5;1517.88;19/01/2024;entregue
21580;7478;35193;5;371.88;28/01/2024;enviado
21581;26103;30776;4;1016.9;05/07/2024;pendente
21582;16869;26423;1;1153.8;23/08/2024;pendente
21583;18636;40112;5;358.86;17/02/2024;enviado
21584;40056;1438;5;1379.66;29/08/2024;pendente
21585;19267;27087;5;928.16;07/04/2024;entregue
21586;32063;815;1;1018.09;03/04/2024;pendente
21587;6244;14019;1;971.24;03/04/2024;pendente
21588;10073;8387;4;1274.17;07/04/2024;entregue
21589;12430;2110;3;95.32;04/04/2024;pendente
21590;19186;16082;3;1479.13;25/02/2024;cancelado
21591;41857;25441;1;31.8;07/06/2024;pendente
21592;9620;30062;3;1054.35;29/05/2024;entregue
21593;30958;23127;4;1057.71;22/02/2024;enviado
21594;7919;28134;5;1593.26;05/02/2024;cancelado
21595;4119;28174;2;1388.12;31/07/2024;enviado
21596;42789;25358;1;1080.2;01/06/2024;entregue
21597;15189;5539;3;1292.57;12/04/2024;entregue
21598;20539;3485;1;1813.94;12/08/2024;pendente
21599;30564;10913;2;1963.25;28/08/2024;pendente
21600;32878;7704;4;687.55;12/09/2024;enviado
21601;345;26666;2;1815.28;06/04/2024;entregue
21602;27694;1746;5;171.77;18/03/2024;entregue
21603;31565;37620;1;1884.1;20/04/2024;cancelado
21604;33859;14337;1;894.81;08/07/2024;entregue
21605;3904;27213;5;1325.63;15/05/2024;pendente
21606;30025;29229;3;1773.34;07/02/2024;entregue
21607;42255;43288;4;220.94;03/09/2024;pendente
21608;4902;15955;3;1599.83;30/08/2024;cancelado
21609;3527;19813;5;1713.69;05/07/2024;pendente
21610;7425;38493;3;246.42;29/07/2024;enviado
21611;914;41252;4;1233.98;23/09/2024;entregue
21612;11755;38123;3;971.65;05/06/2024;pendente
21613;23748;43294;2;505.18;11/08/2024;entregue
21614;18684;30743;5;1960.61;12/01/2024;pendente
21615;5971;8315;1;884.51;28/05/2024;enviado
21616;8889;34136;5;1448.28;15/08/2024;cancelado
21617;9678;3130;3;1677.16;14/04/2024;enviado
21618;38363;7639;2;272.64;26/01/2024;cancelado
21619;26308;40756;3;900.61;17/08/2024;pendente
21620;34375;35939;2;1829.23;25/03/2024;enviado
21621;18259;16262;4;602.5;03/08/2024;cancelado
21622;18209;17652;3;656.97;28/06/2024;entregue
21623;28222;30617;5;153.53;18/01/2024;pendente
21624;28999;24985;4;1359.35;03/08/2024;enviado
21625;10428;11358;1;1377.87;17/01/2024;pendente
21626;30162;6413;4;1297.95;31/07/2024;pendente
21627;6001;5711;2;1363.31;10/08/2024;enviado
21628;33689;18333;1;1102.37;14/02/2024;enviado
21629;4936;14111;2;1060.98;04/09/2024;cancelado
21630;19258;21083;2;80.89;19/03/2024;enviado
21631;39423;5210;5;979.11;06/02/2024;cancelado
21632;36017;43109;2;921.6;08/09/2024;enviado
21633;22620;8782;5;410.29;27/02/2024;cancelado
21634;17652;26472;5;683.37;01/08/2024;entregue
21635;9679;8870;4;427.51;12/08/2024;entregue
21636;44928;3352;3;658.16;22/03/2024;cancelado
21637;27733;28186;2;422.72;04/05/2024;cancelado
21638;19986;16223;3;476.61;23/02/2024;entregue
21639;42417;8448;2;1644.74;10/08/2024;pendente
21640;9993;31836;2;1117.92;29/05/2024;entregue
21641;36097;35427;1;1780.18;01/02/2024;entregue
21642;42852;7886;1;1776.96;29/05/2024;entregue
21643;17588;37789;4;371.72;07/02/2024;pendente
21644;42761;20373;3;528.42;03/09/2024;pendente
21645;1434;20926;3;1489.08;29/02/2024;cancelado
21646;18481;7262;4;623.11;08/03/2024;cancelado
21647;22857;31925;1;194.21;21/06/2024;entregue
21648;4119;1821;1;797.32;20/08/2024;entregue
21649;32517;19200;1;1826.72;28/05/2024;pendente
21650;16426;36920;2;1028.07;01/01/2024;cancelado
21651;27098;1644;3;1294.73;07/02/2024;enviado
21652;31474;7345;2;1066.94;01/05/2024;cancelado
21653;27722;20335;3;1543.44;01/05/2024;pendente
21654;34466;19626;5;1301.28;16/05/2024;entregue
21655;37380;16376;1;1904.49;09/05/2024;pendente
21656;43663;29550;4;1502.39;27/04/2024;cancelado
21657;1330;1621;3;993.22;22/08/2024;pendente
21658;17029;8042;4;1348.44;15/01/2024;pendente
21659;2842;6450;3;1668.57;03/04/2024;pendente
21660;40329;44188;4;581.14;16/05/2024;pendente
21661;9513;33993;1;1730.56;11/03/2024;enviado
21662;29428;15607;1;1032.78;18/02/2024;enviado
21663;14574;38053;5;1971.01;30/07/2024;cancelado
21664;35119;4142;4;590.16;01/03/2024;pendente
21665;41319;348;5;153.81;08/08/2024;cancelado
21666;43700;30037;4;1446.65;20/07/2024;pendente
21667;13948;10903;2;1605.81;05/02/2024;pendente
21668;2231;43466;3;1895.71;07/09/2024;pendente
21669;18974;17684;3;194.48;19/06/2024;enviado
21670;26352;6602;3;624.45;11/07/2024;cancelado
21671;11013;16552;2;1064.93;06/04/2024;entregue
21672;347;37012;3;654.21;20/05/2024;entregue
21673;35183;41749;5;280.73;28/08/2024;enviado
21674;22018;13195;4;972.81;13/06/2024;entregue
21675;3711;30116;4;204.11;21/02/2024;pendente
21676;40016;32051;1;1106.78;27/05/2024;pendente
21677;20608;12362;1;329.72;22/06/2024;cancelado
21678;31378;39295;2;1185.81;18/08/2024;enviado
21679;15934;36317;3;1797.73;18/05/2024;pendente
21680;30449;43913;3;1352.71;05/04/2024;entregue
21681;24918;1890;2;1364.23;26/01/2024;pendente
21682;44185;27027;5;299.69;10/08/2024;enviado
21683;3195;8929;2;277.22;07/09/2024;cancelado
21684;9187;16341;4;776.15;28/05/2024;entregue
21685;2244;38134;5;1710.45;23/01/2024;pendente
21686;36931;42917;4;947.8;01/01/2024;enviado
21687;5936;4615;1;1389.0;03/05/2024;entregue
21688;27336;39795;5;1418.21;14/07/2024;pendente
21689;42351;167;5;1430.49;09/01/2024;entregue
21690;41890;37779;3;1419.37;18/04/2024;entregue
21691;22291;32263;2;698.25;26/04/2024;enviado
21692;14910;6112;1;1183.11;18/06/2024;enviado
21693;11605;11934;3;393.24;15/04/2024;entregue
21694;40586;30435;5;1804.16;22/08/2024;cancelado
21695;40344;36978;5;131.91;06/05/2024;entregue
21696;8434;21167;3;1572.92;21/05/2024;pendente
21697;36306;11373;3;133.45;20/05/2024;pendente
21698;13461;13274;3;1054.24;20/05/2024;entregue
21699;44554;34295;5;994.58;11/05/2024;cancelado
21700;40040;9046;2;408.53;18/04/2024;enviado
21701;30251;21333;5;1164.22;26/03/2024;entregue
21702;34414;21074;5;1880.68;11/06/2024;enviado
21703;19576;29310;2;1332.73;31/07/2024;enviado
21704;34600;9957;1;701.18;24/06/2024;pendente
21705;8798;16673;4;1145.24;21/01/2024;enviado
21706;35222;11505;1;1526.8;13/01/2024;pendente
21707;16689;17031;5;1350.67;27/02/2024;enviado
21708;9805;12043;3;29.31;20/01/2024;entregue
21709;19343;31284;5;1059.8;04/06/2024;pendente
21710;26645;5110;2;1051.42;16/07/2024;pendente
21711;20670;34317;5;352.39;15/07/2024;enviado
21712;5749;29581;5;1220.42;30/01/2024;entregue
21713;35437;4119;4;79.75;09/06/2024;cancelado
21714;36750;19299;2;1892.21;22/04/2024;pendente
21715;37823;12623;3;682.29;15/07/2024;pendente
21716;21628;23201;3;247.43;28/05/2024;cancelado
21717;43021;15462;1;1726.56;14/04/2024;cancelado
21718;39531;29741;5;1792.79;26/02/2024;pendente
21719;8401;19965;2;527.41;21/03/2024;entregue
