product_id;nome_do_produto;categoria;preço;estoque
26976;whatever;Moveis;16.91;95
26977;save;Roupas;353.37;17
26978;thus;Moveis;869.22;63
26979;PM;Eletronicos;83.06;75
26980;popular;Roupas;670.86;80
26981;process;Eletronicos;356.48;42
26982;commercial;Livros;250.58;97
26983;machine;Roupas;813.95;41
26984;four;Moveis;117.85;95
26985;deep;Roupas;589.5;15
26986;central;Moveis;833.1;63
26987;whom;Roupas;226.19;93
26988;line;Moveis;626.52;57
26989;relationship;Moveis;397.06;43
26990;check;Roupas;544.74;98
26991;none;Moveis;578.08;72
26992;we;Moveis;775.08;35
26993;rate;Moveis;925.88;8
26994;finally;Livros;843.68;53
26995;artist;Eletronicos;740.77;92
26996;hear;Roupas;823.92;6
26997;finally;Moveis;723.67;57
26998;mission;Eletronicos;870.71;1
26999;message;Eletronicos;266.9;52
27000;dark;Moveis;289.36;14
27001;nice;Eletronicos;230.82;100
27002;race;Moveis;762.04;48
27003;allow;Moveis;459.9;47
27004;maybe;Eletronicos;531.86;35
27005;stay;Livros;507.58;84
27006;customer;Moveis;398.98;16
27007;per;Moveis;932.06;72
27008;will;Moveis;823.31;7
27009;our;Moveis;244.77;96
27010;which;Eletronicos;746.17;64
27011;painting;Moveis;181.07;87
27012;skill;Livros;398.55;29
27013;than;Moveis;199.72;78
27014;respond;Livros;614.16;57
27015;bag;Eletronicos;812.45;48
27016;create;Roupas;286.38;70
27017;wear;Roupas;282.51;70
27018;west;Moveis;117.62;37
27019;area;Livros;675.82;17
27020;investment;Livros;197.59;12
27021;professional;Moveis;990.94;7
27022;describe;Livros;404.51;93
27023;wear;Roupas;877.57;100
27024;young;Eletronicos;551.49;18
27025;enter;Roupas;54.18;20
27026;reduce;Moveis;353.32;53
27027;there;Roupas;622.88;40
27028;husband;Eletronicos;257.81;37
27029;find;Eletronicos;350.66;22
27030;will;Moveis;931.02;89
27031;appear;Roupas;791.88;74
27032;else;Moveis;108.18;79
27033;analysis;Roupas;289.61;63
27034;fire;Roupas;676.59;75
27035;majority;Livros;973.73;24
27036;capital;Roupas;839.72;28
27037;ok;Moveis;335.71;93
27038;day;Livros;679.94;71
27039;summer;Eletronicos;645.72;96
27040;similar;Eletronicos;666.74;1
27041;wish;Roupas;335.89;36
27042;tree;Roupas;870.97;22
27043;impact;Roupas;210.52;47
27044;policy;Livros;329.8;32
27045;hit;Livros;211.95;27
27046;might;Roupas;208.17;2
27047;continue;Livros;449.45;0
27048;per;Moveis;110.37;69
27049;exist;Livros;923.59;2
27050;including;Livros;584.58;91
27051;wall;Eletronicos;20.99;12
27052;magazine;Roupas;123.99;49
27053;amount;Eletronicos;170.66;63
27054;price;Livros;151.23;60
27055;treat;Moveis;120.21;60
27056;TV;Roupas;259.0;64
27057;back;Eletronicos;935.48;31
27058;city;Livros;51.65;25
27059;tough;Livros;474.42;33
27060;sing;Moveis;657.74;77
27061;about;Moveis;720.12;9
27062;material;Livros;154.36;93
27063;another;Moveis;537.36;17
27064;care;Eletronicos;68.46;28
27065;so;Livros;238.89;18
27066;shake;Roupas;395.69;79
27067;by;Eletronicos;701.45;95
27068;sometimes;Livros;52.86;75
27069;difference;Moveis;830.2;24
27070;every;Moveis;581.2;18
27071;hospital;Roupas;846.14;32
27072;ready;Livros;785.5;51
27073;common;Eletronicos;551.39;62
27074;long;Roupas;727.38;98
27075;success;Eletronicos;934.13;8
27076;election;Livros;656.68;15
27077;final;Eletronicos;153.64;50
27078;crime;Eletronicos;79.86;76
27079;enter;Livros;680.62;70
27080;all;Eletronicos;485.03;42
27081;entire;Eletronicos;127.47;97
27082;hospital;Livros;223.42;69
27083;contain;Eletronicos;719.49;22
27084;section;Eletronicos;161.28;45
27085;bar;Roupas;954.67;61
27086;cultural;Roupas;593.28;3
27087;culture;Roupas;287.3;52
27088;bring;Eletronicos;174.81;34
27089;seat;Livros;508.1;34
27090;simple;Eletronicos;349.66;21
27091;his;Livros;645.5;57
27092;adult;Livros;582.99;68
27093;resource;Moveis;925.48;33
27094;contain;Eletronicos;857.1;2
27095;recognize;Eletronicos;529.42;78
27096;large;Livros;895.65;73
27097;college;Eletronicos;965.93;72
27098;probably;Eletronicos;480.86;61
27099;six;Livros;349.1;75
27100;drop;Roupas;16.92;25
27101;future;Livros;906.23;7
27102;example;Eletronicos;906.44;52
27103;trip;Roupas;470.57;4
27104;throughout;Moveis;843.5;66
27105;now;Roupas;919.4;70
27106;whose;Moveis;568.74;82
27107;still;Eletronicos;189.32;79
27108;and;Moveis;519.27;96
27109;family;Moveis;453.15;3
27110;class;Roupas;872.5;75
27111;thing;Livros;150.11;51
27112;television;Livros;524.04;45
27113;boy;Roupas;911.01;90
27114;usually;Eletronicos;216.94;87
27115;ready;Livros;974.99;6
27116;suggest;Moveis;259.82;37
27117;billion;Roupas;173.72;80
27118;ago;Moveis;491.58;31
27119;Republican;Livros;85.49;31
27120;walk;Livros;285.47;57
27121;field;Moveis;96.87;45
27122;maintain;Moveis;275.85;63
27123;leave;Eletronicos;219.38;76
27124;push;Livros;266.3;66
27125;force;Livros;309.93;79
27126;realize;Livros;523.24;46
27127;near;Livros;544.45;0
27128;official;Moveis;969.62;70
27129;expert;Roupas;232.41;26
27130;center;Livros;384.44;80
27131;investment;Roupas;733.58;43
27132;wife;Eletronicos;615.31;7
27133;I;Livros;793.26;2
27134;exist;Moveis;638.0;83
27135;still;Livros;610.01;53
27136;affect;Roupas;922.83;81
27137;because;Roupas;242.04;99
27138;fear;Moveis;426.77;72
27139;listen;Livros;743.01;73
27140;head;Eletronicos;319.89;49
27141;visit;Roupas;391.96;81
27142;good;Roupas;926.75;68
27143;dog;Eletronicos;49.05;100
27144;something;Moveis;35.1;20
27145;street;Livros;90.1;51
27146;policy;Livros;898.52;62
27147;nation;Moveis;500.62;8
27148;generation;Livros;64.19;32
27149;type;Eletronicos;472.52;3
27150;stop;Moveis;342.55;80
27151;purpose;Eletronicos;407.28;85
27152;manager;Eletronicos;112.0;84
27153;mission;Eletronicos;288.39;1
27154;fund;Roupas;225.85;12
27155;hold;Moveis;638.43;28
27156;season;Roupas;322.22;76
27157;maintain;Eletronicos;528.1;0
27158;arm;Livros;538.07;12
27159;believe;Eletronicos;377.89;34
27160;trouble;Roupas;789.48;7
27161;throughout;Moveis;249.83;31
27162;against;Livros;583.49;10
27163;along;Livros;504.45;73
27164;more;Moveis;487.18;17
27165;present;Moveis;227.29;3
27166;night;Moveis;355.38;91
27167;water;Roupas;184.61;53
27168;TV;Eletronicos;598.55;15
27169;table;Moveis;27.39;97
27170;skin;Moveis;368.45;76
27171;again;Roupas;663.24;6
27172;mention;Moveis;841.89;4
27173;movement;Roupas;178.61;26
27174;both;Eletronicos;520.75;12
27175;conference;Livros;995.89;18
27176;approach;Eletronicos;335.99;23
27177;include;Moveis;506.96;9
27178;rule;Livros;973.02;74
27179;there;Moveis;902.81;31
27180;instead;Eletronicos;648.26;30
27181;consider;Livros;822.79;65
27182;laugh;Roupas;35.57;94
27183;product;Livros;12.52;6
27184;strategy;Livros;24.71;15
27185;success;Roupas;375.91;53
27186;affect;Roupas;74.99;39
27187;those;Livros;356.18;91
27188;writer;Livros;490.0;10
27189;long;Roupas;533.47;81
27190;market;Eletronicos;473.22;23
27191;show;Eletronicos;654.55;0
27192;until;Livros;124.22;48
27193;during;Livros;698.17;59
27194;movement;Roupas;942.84;6
27195;list;Livros;372.96;69
27196;surface;Eletronicos;738.31;68
27197;house;Livros;436.53;68
27198;live;Roupas;389.05;57
27199;cut;Eletronicos;599.6;84
27200;economic;Eletronicos;239.71;94
27201;at;Moveis;107.15;93
27202;move;Moveis;603.23;87
27203;indeed;Eletronicos;573.01;40
27204;our;Livros;846.67;96
27205;shake;Eletronicos;578.84;1
27206;recent;Livros;925.04;41
27207;hard;Eletronicos;800.53;5
27208;difficult;Roupas;328.34;60
27209;apply;Moveis;360.87;43
27210;daughter;Livros;916.78;28
27211;pull;Roupas;47.5;39
27212;no;Roupas;693.65;66
27213;sport;Eletronicos;270.03;26
27214;goal;Livros;352.69;9
27215;I;Eletronicos;194.14;51
27216;world;Moveis;416.89;54
27217;plant;Eletronicos;898.55;15
27218;reveal;Eletronicos;434.5;31
27219;travel;Moveis;683.42;50
27220;teach;Eletronicos;829.65;66
27221;seat;Livros;798.74;30
27222;pay;Moveis;471.2;10
27223;course;Roupas;595.22;45
27224;character;Roupas;564.01;3
27225;road;Moveis;682.61;57
27226;water;Roupas;336.48;1
27227;his;Roupas;748.91;78
27228;concern;Roupas;781.37;43
27229;good;Roupas;293.73;5
27230;miss;Moveis;263.55;2
27231;prevent;Roupas;692.37;76
27232;claim;Roupas;310.62;96
27233;term;Eletronicos;333.69;21
27234;arm;Roupas;660.77;48
27235;effect;Roupas;572.77;46
27236;learn;Livros;110.22;43
27237;ok;Moveis;537.39;12
27238;life;Livros;101.45;76
27239;garden;Livros;487.47;17
27240;network;Roupas;310.38;72
27241;young;Eletronicos;898.85;24
27242;democratic;Moveis;836.83;36
27243;almost;Roupas;210.45;49
27244;social;Livros;43.95;60
27245;somebody;Roupas;330.4;99
27246;song;Livros;422.1;40
27247;fill;Eletronicos;334.2;33
27248;section;Moveis;387.69;30
27249;interesting;Moveis;179.3;3
27250;hundred;Livros;432.19;100
27251;truth;Livros;57.47;56
27252;who;Livros;599.04;81
27253;fear;Moveis;210.9;5
27254;thought;Eletronicos;231.69;66
27255;assume;Livros;864.95;1
27256;with;Eletronicos;171.98;95
27257;party;Eletronicos;327.32;63
27258;accept;Roupas;847.28;53
27259;your;Livros;454.63;58
27260;sister;Roupas;325.81;91
27261;just;Moveis;25.35;26
27262;run;Livros;905.06;73
27263;letter;Moveis;379.65;31
27264;director;Eletronicos;679.42;36
27265;beyond;Moveis;357.4;4
27266;quite;Roupas;560.38;11
27267;free;Moveis;79.57;69
27268;sure;Moveis;379.51;89
27269;program;Livros;786.6;27
27270;group;Moveis;472.68;95
27271;Republican;Livros;686.66;37
27272;factor;Livros;814.73;59
27273;someone;Moveis;686.77;76
27274;travel;Livros;224.24;52
27275;team;Livros;953.92;69
27276;build;Livros;865.14;64
27277;ball;Livros;102.37;16
27278;interview;Livros;197.61;59
27279;together;Roupas;749.01;43
27280;peace;Livros;720.85;82
27281;threat;Eletronicos;250.11;66
27282;race;Livros;550.19;19
27283;customer;Moveis;99.13;67
27284;pretty;Roupas;237.56;68
27285;happen;Eletronicos;20.55;68
27286;believe;Livros;176.48;67
27287;order;Livros;832.73;95
27288;wish;Roupas;774.81;17
27289;environmental;Eletronicos;972.56;92
27290;manager;Moveis;715.51;72
27291;quality;Roupas;409.54;23
27292;action;Livros;83.13;15
27293;man;Livros;678.93;67
27294;improve;Livros;730.69;32
27295;budget;Livros;804.69;52
27296;class;Moveis;597.76;87
27297;measure;Livros;304.19;43
27298;bill;Roupas;452.29;18
27299;identify;Livros;542.19;100
27300;happen;Livros;661.43;40
27301;finally;Eletronicos;642.53;11
27302;reach;Roupas;904.71;56
27303;chair;Eletronicos;301.11;4
27304;anyone;Eletronicos;314.74;4
27305;figure;Eletronicos;49.51;63
27306;blue;Moveis;967.07;32
27307;type;Moveis;612.15;93
27308;allow;Roupas;608.8;54
27309;take;Eletronicos;782.51;35
27310;employee;Eletronicos;707.2;98
27311;board;Eletronicos;971.11;96
27312;where;Eletronicos;189.96;87
27313;mention;Roupas;960.44;60
27314;local;Eletronicos;736.89;23
27315;send;Roupas;586.08;0
27316;condition;Livros;449.19;17
27317;list;Eletronicos;430.5;32
27318;tonight;Moveis;361.7;89
27319;sort;Roupas;909.55;60
27320;nice;Livros;753.01;84
27321;bag;Livros;54.43;100
27322;population;Eletronicos;760.37;13
27323;top;Eletronicos;530.2;78
27324;western;Roupas;402.93;54
27325;however;Moveis;60.13;52
27326;several;Eletronicos;433.94;32
27327;popular;Eletronicos;88.28;2
27328;sister;Livros;833.35;5
27329;own;Livros;661.77;11
27330;apply;Moveis;273.54;87
27331;industry;Eletronicos;40.1;31
27332;risk;Moveis;141.83;54
27333;thank;Moveis;529.26;32
27334;rock;Livros;277.88;42
27335;movement;Eletronicos;580.29;8
27336;involve;Moveis;137.93;9
27337;director;Moveis;332.22;66
27338;position;Eletronicos;180.08;43
27339;know;Roupas;742.27;36
27340;probably;Livros;888.65;66
27341;day;Eletronicos;915.4;52
27342;change;Roupas;217.49;32
27343;develop;Roupas;938.71;19
27344;perform;Moveis;261.26;26
27345;create;Moveis;147.2;81
27346;future;Moveis;116.05;38
27347;eat;Eletronicos;150.0;95
27348;throughout;Roupas;720.09;96
27349;project;Livros;281.42;58
27350;least;Livros;538.83;37
27351;low;Eletronicos;483.85;11
27352;next;Moveis;855.39;11
27353;determine;Roupas;545.09;63
27354;standard;Livros;24.27;43
27355;tonight;Livros;322.12;30
27356;job;Livros;532.09;97
27357;easy;Livros;160.36;30
27358;health;Roupas;674.42;15
27359;many;Livros;899.63;13
27360;discuss;Moveis;957.72;47
27361;ahead;Roupas;859.55;19
27362;good;Roupas;805.42;6
27363;hand;Livros;609.88;38
27364;baby;Eletronicos;103.76;56
27365;better;Eletronicos;643.89;14
27366;nearly;Moveis;643.15;79
27367;almost;Roupas;467.72;44
27368;state;Moveis;479.7;16
27369;kid;Livros;489.69;61
27370;air;Moveis;602.18;51
27371;expect;Roupas;862.84;85
27372;go;Moveis;618.32;59
27373;can;Livros;185.87;21
27374;painting;Eletronicos;739.12;65
27375;pull;Livros;624.95;86
27376;book;Moveis;550.92;76
27377;people;Livros;551.44;89
27378;purpose;Livros;347.58;74
27379;animal;Moveis;245.91;52
27380;successful;Livros;487.29;65
27381;what;Livros;410.83;77
27382;young;Livros;596.89;56
27383;bed;Roupas;241.28;80
27384;low;Roupas;172.17;54
27385;table;Livros;396.03;17
27386;perform;Roupas;258.39;32
27387;nation;Roupas;304.68;50
27388;significant;Moveis;987.86;94
27389;political;Moveis;973.22;29
27390;picture;Moveis;573.07;99
27391;side;Moveis;904.1;52
27392;during;Moveis;166.98;60
27393;this;Eletronicos;673.81;59
27394;language;Eletronicos;252.2;89
27395;bad;Moveis;851.32;87
27396;decade;Livros;210.95;90
27397;also;Livros;913.02;3
27398;example;Eletronicos;573.81;75
27399;drop;Moveis;335.55;64
27400;real;Roupas;733.72;32
27401;call;Eletronicos;416.58;64
27402;recent;Roupas;373.51;65
27403;exist;Livros;964.34;5
27404;customer;Moveis;747.02;58
27405;foot;Moveis;833.08;49
27406;beat;Eletronicos;306.27;91
27407;though;Moveis;315.42;0
27408;involve;Livros;469.94;59
27409;recent;Eletronicos;606.04;20
27410;price;Eletronicos;51.92;79
27411;why;Eletronicos;815.17;39
27412;child;Eletronicos;681.64;20
27413;only;Roupas;781.61;93
27414;able;Roupas;159.7;100
27415;gas;Roupas;775.85;37
27416;voice;Moveis;858.92;47
27417;officer;Roupas;847.24;4
27418;note;Roupas;235.36;58
27419;majority;Moveis;216.51;79
27420;arrive;Eletronicos;738.04;24
27421;performance;Livros;299.31;30
27422;up;Eletronicos;524.46;54
27423;society;Eletronicos;473.55;58
27424;hope;Livros;162.62;47
27425;south;Roupas;853.1;70
27426;little;Roupas;564.37;6
27427;wonder;Eletronicos;925.33;71
27428;thus;Moveis;122.92;61
27429;strong;Moveis;594.85;68
27430;stock;Eletronicos;776.52;96
27431;career;Eletronicos;408.42;9
27432;foreign;Livros;711.57;87
27433;they;Roupas;774.22;89
27434;enter;Roupas;686.28;90
27435;challenge;Livros;874.04;31
27436;society;Livros;401.41;23
27437;short;Eletronicos;469.52;2
27438;grow;Eletronicos;102.79;51
27439;understand;Eletronicos;593.54;33
27440;but;Eletronicos;119.7;33
27441;religious;Eletronicos;739.81;83
27442;apply;Roupas;642.83;21
27443;instead;Moveis;976.93;86
27444;push;Livros;548.66;80
27445;director;Moveis;426.73;46
27446;family;Roupas;25.07;4
27447;environment;Eletronicos;909.85;29
27448;agent;Moveis;315.18;94
27449;eight;Roupas;597.89;9
27450;store;Eletronicos;340.07;22
27451;scene;Eletronicos;603.12;37
27452;economy;Moveis;840.49;49
27453;game;Livros;356.58;34
27454;west;Moveis;743.01;60
27455;past;Moveis;482.91;10
27456;government;Roupas;412.04;73
27457;operation;Livros;264.74;23
27458;prevent;Eletronicos;796.1;98
27459;garden;Eletronicos;466.53;51
27460;American;Moveis;105.11;25
27461;join;Livros;174.18;25
27462;particularly;Roupas;40.27;22
27463;painting;Roupas;482.49;28
27464;offer;Livros;663.34;11
27465;join;Roupas;376.24;39
27466;compare;Roupas;911.01;81
27467;into;Moveis;76.76;92
27468;coach;Roupas;695.03;90
27469;newspaper;Moveis;522.64;31
27470;bit;Roupas;991.79;23
27471;toward;Eletronicos;347.16;60
27472;interest;Moveis;537.99;41
27473;black;Eletronicos;769.51;62
27474;sense;Moveis;943.31;70
27475;spend;Roupas;129.03;71
27476;four;Livros;29.41;52
27477;professional;Livros;775.07;43
27478;student;Livros;635.67;0
27479;dinner;Eletronicos;811.75;11
27480;risk;Moveis;938.65;36
27481;everything;Moveis;598.23;72
27482;guess;Moveis;340.6;98
27483;say;Livros;762.93;74
27484;bag;Moveis;110.49;4
27485;close;Roupas;712.13;47
27486;treat;Roupas;181.62;95
27487;painting;Moveis;383.49;41
27488;pass;Livros;106.58;54
27489;board;Moveis;804.23;35
27490;government;Livros;805.66;37
27491;great;Roupas;127.31;23
27492;want;Livros;464.5;4
27493;high;Eletronicos;933.19;22
27494;Republican;Moveis;964.85;28
27495;least;Eletronicos;573.73;72
27496;make;Eletronicos;722.9;40
27497;number;Eletronicos;608.45;62
27498;see;Eletronicos;725.98;37
27499;door;Moveis;718.18;5
27500;morning;Moveis;817.33;90
27501;include;Livros;410.16;41
27502;far;Livros;540.2;33
27503;present;Eletronicos;496.08;0
27504;age;Moveis;557.33;84
27505;tough;Moveis;325.82;36
27506;certainly;Eletronicos;164.01;18
27507;foreign;Livros;987.94;98
27508;cold;Eletronicos;601.79;24
27509;bad;Moveis;450.92;71
27510;line;Eletronicos;649.94;6
27511;chair;Roupas;829.64;35
27512;report;Livros;968.68;73
27513;fact;Livros;588.65;15
27514;admit;Livros;530.2;97
27515;mean;Roupas;765.08;70
27516;give;Livros;682.42;5
27517;concern;Eletronicos;273.56;44
27518;special;Roupas;302.69;59
27519;bag;Roupas;347.24;98
27520;hold;Livros;182.71;65
27521;party;Roupas;434.05;61
27522;let;Moveis;623.68;38
27523;bed;Eletronicos;282.09;49
27524;condition;Moveis;787.49;7
27525;war;Moveis;621.14;28
27526;involve;Moveis;227.44;15
27527;guess;Roupas;814.34;93
27528;stay;Moveis;917.54;35
27529;series;Livros;974.15;100
27530;toward;Livros;641.77;2
27531;morning;Livros;442.41;100
27532;floor;Eletronicos;136.23;31
27533;work;Eletronicos;378.48;87
27534;game;Moveis;619.2;37
27535;do;Roupas;308.38;84
27536;home;Roupas;866.78;3
27537;ask;Moveis;373.53;22
27538;record;Roupas;694.52;91
27539;cell;Livros;847.71;43
27540;state;Livros;677.26;29
27541;decade;Moveis;51.33;42
27542;throughout;Moveis;417.31;57
27543;keep;Moveis;505.85;29
27544;ever;Livros;148.61;77
27545;own;Eletronicos;413.57;48
27546;decide;Eletronicos;289.11;100
27547;throughout;Eletronicos;893.5;25
27548;financial;Livros;193.86;59
27549;fact;Livros;158.65;52
27550;idea;Livros;870.53;33
27551;show;Eletronicos;381.18;61
27552;end;Roupas;994.91;68
27553;including;Moveis;435.03;87
27554;way;Eletronicos;917.41;4
27555;most;Eletronicos;68.62;0
27556;only;Livros;428.12;89
27557;role;Livros;812.54;64
27558;it;Roupas;476.12;86
27559;research;Roupas;158.02;59
27560;generation;Roupas;166.69;85
27561;measure;Moveis;863.08;11
27562;others;Moveis;484.91;58
27563;office;Roupas;511.81;68
27564;writer;Moveis;153.08;79
27565;hospital;Roupas;275.61;31
27566;imagine;Roupas;387.45;44
27567;stuff;Livros;334.17;41
27568;wind;Moveis;769.83;59
27569;yet;Roupas;840.28;89
27570;production;Moveis;956.82;44
27571;memory;Livros;259.93;16
27572;glass;Livros;15.61;29
27573;score;Moveis;603.65;75
27574;wide;Livros;508.31;57
27575;account;Eletronicos;490.01;18
27576;thing;Moveis;404.72;71
27577;wind;Moveis;913.22;83
27578;already;Eletronicos;598.05;78
27579;join;Livros;467.27;52
27580;accept;Livros;709.61;73
27581;radio;Livros;167.51;41
27582;really;Roupas;101.94;40
27583;author;Eletronicos;868.08;31
27584;environmental;Eletronicos;736.71;21
27585;finally;Roupas;648.75;29
27586;choose;Moveis;971.71;60
27587;appear;Livros;989.97;52
27588;day;Livros;814.89;28
27589;daughter;Moveis;458.15;70
27590;bad;Moveis;722.32;87
27591;dog;Moveis;638.66;39
27592;off;Moveis;62.87;12
27593;physical;Eletronicos;901.12;14
27594;act;Eletronicos;555.58;92
27595;TV;Moveis;634.97;28
27596;create;Livros;676.43;71
27597;maintain;Livros;549.37;1
27598;determine;Livros;942.01;49
27599;any;Moveis;870.67;1
27600;trade;Eletronicos;801.61;80
27601;industry;Roupas;437.55;66
27602;suddenly;Eletronicos;302.0;48
27603;conference;Eletronicos;533.47;52
27604;and;Eletronicos;460.86;65
27605;itself;Moveis;106.29;1
27606;force;Roupas;184.23;55
27607;cost;Moveis;186.97;40
27608;great;Eletronicos;103.54;51
27609;eat;Moveis;124.56;27
27610;open;Moveis;823.09;36
27611;chance;Eletronicos;61.34;53
27612;picture;Eletronicos;703.29;3
27613;president;Roupas;687.88;30
27614;course;Livros;140.08;88
27615;teacher;Roupas;671.27;48
27616;Mrs;Roupas;290.48;70
27617;level;Moveis;258.86;69
27618;book;Livros;851.86;62
27619;both;Roupas;531.2;44
27620;recent;Roupas;95.72;79
27621;coach;Livros;78.93;20
27622;nothing;Moveis;596.17;84
27623;production;Livros;723.73;36
27624;remain;Roupas;86.05;39
27625;answer;Moveis;291.3;34
27626;now;Eletronicos;428.78;13
27627;responsibility;Roupas;871.91;10
27628;lawyer;Roupas;58.88;27
27629;as;Eletronicos;136.47;92
27630;that;Roupas;494.97;40
27631;big;Eletronicos;983.85;1
27632;decade;Livros;883.18;92
27633;Republican;Livros;885.9;77
27634;recently;Livros;450.28;35
27635;single;Livros;100.17;62
27636;draw;Moveis;334.01;40
27637;well;Livros;920.57;83
27638;and;Eletronicos;87.81;43
27639;party;Eletronicos;410.18;68
27640;near;Livros;577.25;77
27641;cup;Roupas;456.08;59
27642;heart;Roupas;861.98;13
27643;strong;Moveis;950.91;89
27644;law;Livros;703.99;14
27645;ability;Roupas;679.0;61
27646;large;Livros;954.06;83
27647;base;Moveis;615.76;59
27648;risk;Moveis;928.98;80
27649;form;Roupas;970.88;26
27650;play;Moveis;747.84;69
27651;late;Livros;851.67;90
27652;where;Eletronicos;48.33;82
27653;bank;Moveis;901.2;64
27654;newspaper;Roupas;203.9;3
27655;ok;Moveis;153.71;2
27656;impact;Moveis;683.38;26
27657;month;Livros;218.49;9
27658;eat;Moveis;630.18;48
27659;first;Roupas;836.33;26
27660;world;Eletronicos;661.3;71
27661;suggest;Moveis;292.16;79
27662;without;Roupas;236.57;49
27663;federal;Roupas;297.6;86
27664;available;Livros;230.05;18
27665;analysis;Livros;736.26;15
27666;she;Eletronicos;292.98;15
27667;head;Moveis;180.91;61
27668;church;Roupas;826.84;82
27669;question;Livros;113.45;59
27670;rest;Roupas;540.66;43
27671;fish;Moveis;537.43;5
27672;happen;Livros;258.58;15
27673;to;Moveis;203.87;43
27674;hope;Moveis;980.12;77
27675;husband;Livros;433.62;45
27676;technology;Roupas;726.82;90
27677;bad;Roupas;620.39;61
27678;performance;Moveis;359.3;87
27679;bring;Eletronicos;833.94;32
27680;speech;Roupas;52.25;78
27681;body;Livros;656.19;84
27682;already;Livros;419.77;66
27683;a;Eletronicos;547.4;79
27684;magazine;Roupas;613.24;34
27685;stock;Roupas;288.0;47
27686;fine;Livros;936.63;26
27687;official;Roupas;492.32;44
27688;resource;Livros;868.13;37
27689;purpose;Moveis;161.38;47
27690;certain;Roupas;607.47;69
27691;class;Roupas;812.34;92
27692;coach;Livros;458.15;35
27693;to;Moveis;237.98;61
27694;compare;Moveis;977.56;40
27695;education;Roupas;152.65;7
27696;half;Roupas;502.86;77
27697;expect;Livros;430.9;5
27698;speak;Eletronicos;463.75;22
27699;why;Livros;85.43;25
27700;blue;Roupas;912.08;37
27701;staff;Roupas;254.22;80
27702;per;Livros;46.07;7
27703;determine;Moveis;130.54;0
27704;price;Moveis;564.53;96
27705;hold;Moveis;823.87;90
27706;contain;Livros;230.51;50
27707;create;Roupas;959.39;0
27708;he;Moveis;626.04;56
27709;difference;Roupas;308.45;77
27710;particular;Eletronicos;418.05;19
27711;of;Moveis;462.28;67
27712;bed;Moveis;669.29;91
27713;tree;Livros;137.39;12
27714;sister;Roupas;691.2;19
27715;trade;Eletronicos;828.92;44
27716;everything;Roupas;330.03;87
27717;none;Roupas;566.69;82
27718;floor;Eletronicos;270.61;25
27719;conference;Roupas;841.79;78
27720;most;Roupas;585.11;38
27721;bill;Eletronicos;166.33;17
27722;marriage;Roupas;410.92;28
27723;medical;Roupas;94.69;47
27724;well;Roupas;534.55;70
27725;benefit;Livros;22.71;7
27726;mission;Moveis;924.65;3
27727;high;Eletronicos;580.98;68
27728;meet;Roupas;615.01;83
27729;effect;Livros;78.39;71
27730;field;Moveis;105.75;44
27731;event;Roupas;985.99;70
27732;yourself;Livros;966.94;6
27733;thousand;Eletronicos;238.39;65
27734;sing;Eletronicos;555.2;32
27735;watch;Roupas;838.51;42
27736;already;Livros;850.31;51
27737;voice;Roupas;781.05;9
27738;middle;Roupas;274.14;56
27739;trouble;Roupas;858.29;17
27740;hotel;Livros;69.02;83
27741;ball;Moveis;671.91;1
27742;never;Eletronicos;776.23;40
27743;town;Eletronicos;618.35;79
27744;movement;Roupas;35.16;47
27745;some;Moveis;503.3;66
27746;few;Eletronicos;948.46;56
27747;figure;Eletronicos;242.69;65
27748;million;Eletronicos;346.85;75
27749;drug;Roupas;727.18;81
27750;main;Roupas;635.49;20
27751;north;Livros;315.83;92
27752;pressure;Eletronicos;660.0;83
27753;most;Livros;714.68;40
27754;southern;Moveis;702.96;78
27755;check;Roupas;644.96;1
27756;when;Eletronicos;216.46;67
27757;painting;Livros;570.76;69
27758;growth;Eletronicos;294.67;87
27759;that;Eletronicos;787.01;26
27760;tell;Moveis;968.13;97
27761;population;Moveis;233.74;21
27762;force;Livros;434.71;94
27763;him;Moveis;383.51;66
27764;financial;Eletronicos;147.48;97
27765;choice;Eletronicos;278.62;98
27766;see;Moveis;206.33;97
27767;reach;Eletronicos;995.68;40
27768;personal;Eletronicos;484.27;81
27769;range;Livros;309.71;60
27770;arm;Eletronicos;391.08;78
27771;issue;Moveis;898.91;55
27772;kind;Livros;370.22;88
27773;particular;Roupas;330.74;38
27774;sing;Moveis;264.01;61
27775;whose;Eletronicos;18.21;69
27776;care;Moveis;79.96;40
27777;fund;Moveis;78.26;48
27778;treatment;Roupas;105.25;20
27779;professional;Moveis;129.54;17
27780;success;Eletronicos;936.3;37
27781;until;Moveis;990.83;83
27782;at;Livros;525.61;57
27783;toward;Livros;730.61;15
27784;between;Livros;188.24;86
27785;eye;Roupas;187.09;59
27786;such;Eletronicos;334.2;45
27787;not;Roupas;657.83;84
27788;cold;Roupas;835.92;41
27789;position;Livros;573.52;11
27790;wife;Roupas;284.83;28
27791;particular;Livros;754.7;12
27792;rest;Eletronicos;594.64;70
27793;economy;Roupas;604.23;49
27794;trade;Eletronicos;972.43;23
27795;recognize;Eletronicos;316.58;58
27796;as;Moveis;628.95;42
27797;admit;Eletronicos;301.05;58
27798;tonight;Livros;987.98;15
27799;loss;Roupas;798.45;19
27800;story;Moveis;63.86;82
27801;finally;Roupas;869.28;47
27802;adult;Roupas;447.27;8
